ts_code,date,close,price_change_pct,zhixing_white,zhixing_yellow,brick_chart,brick_white,brick_red_len,brick_green_len,shadow_body_ratio,strong_white_ok,tight_candle_ok,price_under_4_ok,signal_year,fwd_ret_1d,fwd_ret_3d,fwd_ret_5d,fwd_ret_10d,fwd_ret_20d,market_cap_date,total_mv,circ_mv,total_mv_billion_cny,circ_mv_billion_cny,market_cap_bucket
600072.SH,2019-04-16,15.95,2.440590879897231,15.339326915905234,12.193206453634087,74.58408113722723,1,5.478304388190281,4.183682415701014,0.17999999999999972,True,True,True,2019,0.021943573667711602,0.07021943573667722,-0.07147335423197487,-0.1586206896551724,-0.20313479623824438,2019-03-29,1102166.0749,899365.8187,11.021660748999999,8.993658187,<20B
600109.SH,2019-04-16,10.74,3.9690222652468465,10.493336115557534,9.52044799498747,75.91443968846073,1,11.113959033476561,9.408177985653566,0.2553191489361682,True,True,True,2019,-0.014897579143389184,-0.01024208566107998,-0.020484171322160183,-0.0996275605214153,-0.22625698324022347,2019-03-29,3248161.8989,3248161.8989,32.481618989,32.481618989,20-50B
600111.SH,2019-04-16,11.12,3.5381750465549144,11.046608709475036,10.484450187969923,63.661124920721136,1,13.237269483443612,9.352453261014062,0.11363636363636538,True,True,True,2019,-0.0008992805755395628,-0.00989208633093519,0.003597122302158251,-0.10521582733812951,-0.04226618705035956,2019-03-29,4050868.59,4050868.59,40.508685899999996,40.508685899999996,20-50B
600156.SH,2019-04-16,6.91,3.4431137724550975,7.166518394302193,6.2615585839599,63.55087919618455,1,8.929212681141351,6.128742644846099,0.09677419354838775,True,True,True,2019,0.015918958031837738,-0.01157742402315487,-0.05065123010130257,-0.1476121562952244,-0.18668596237337187,2019-03-29,293942.9232,293942.9232,2.939429232,2.939429232,<20B
600171.SH,2019-04-16,13.61,3.340926347760065,13.744163076834134,12.53356516290727,61.03525093448313,1,15.820675764513055,8.566271276401139,0.2786885245901641,True,True,True,2019,0.0036737692872887973,-0.016164584864070464,-0.06098457016899339,-0.0521675238795003,-0.049228508449669306,2019-03-29,1066904.5089,1027556.8538,10.669045089,10.275568538,<20B
600215.SH,2019-04-16,8.66,2.2432113341204207,8.5331316470516,8.096738721804511,74.66376671164807,1,11.353620272362676,2.9240392697545445,0.04166666666666574,True,True,True,2019,0.0011547344110853786,0.0011547344110853786,-0.005773672055427337,-0.10623556581986138,-0.16281755196304848,2019-03-29,423179.9208,423179.9208,4.231799208,4.231799208,<20B
600251.SH,2019-04-16,5.75,1.9503546099290947,5.600508632198424,5.277634711779448,77.9095502687016,1,7.922260473864213,7.5719044297699725,0.18749999999999584,True,True,True,2019,-0.003478260869565153,0.006956521739130528,-0.04173913043478261,-0.12173913043478268,-0.026086956521739202,2019-03-29,478753.6249,478753.6249,4.7875362489999995,4.7875362489999995,<20B
600255.SH,2019-04-16,2.7,3.4482758620689724,2.59357535090975,2.4278524436090225,95.55208941082694,1,13.066690133440119,0.8680853852597181,0.0909090909090887,True,True,True,2019,0.0,0.014814814814814836,-0.040740740740740855,-0.21851851851851867,-0.26296296296296306,2019-03-29,435320.0145,435320.0145,4.353200145,4.353200145,<20B
600284.SH,2019-04-16,6.82,2.7108433734939874,6.565410846343634,5.77295269423559,75.83847996222556,1,11.991231492631428,1.640405294677194,0.3000000000000022,True,True,True,2019,-0.0014662756598241566,-0.004398826979472137,-0.014662756598240567,-0.11436950146627567,-0.14662756598240467,2019-03-29,763591.472,763591.472,7.63591472,7.63591472,<20B
600326.SH,2019-04-16,6.6,3.610675039246458,6.56314685027271,6.080023496240601,70.91397967253332,1,9.696826897991798,9.272335215635039,0.2500000000000065,True,True,True,2019,0.0015151515151516914,0.024242424242424176,-0.039393939393939315,-0.17727272727272725,-0.2090909090909091,2019-03-29,755480.6772,755480.6772,7.554806772,7.554806772,<20B
600330.SH,2019-04-16,8.15,3.557814485387545,8.264331730654256,7.598786027568923,64.23791558717456,1,10.20358777185271,5.861833537838933,0.35483870967741693,True,True,True,2019,-0.009815950920245453,-0.022085889570552242,0.007361963190184007,-0.1165644171779141,-0.1631901840490798,2019-03-29,865019.0536,865019.0536,8.650190536,8.650190536,<20B
600333.SH,2019-04-16,6.11,3.5593220338983045,5.944754057108951,5.874436090225565,92.64238942247155,1,12.934004530041918,10.103409409503556,0.10526315789473438,True,True,True,2019,0.02782324058919805,-0.006546644844517169,-0.04418985270049103,-0.1063829787234043,-0.1358428805237316,2019-03-29,354455.8581,308238.7283,3.544558581,3.082387283,<20B
600348.SH,2019-04-16,2.93,3.5335689045936425,2.802472486795722,2.676889097744361,92.13305656956761,1,15.77534524131984,8.556569706632132,0.22222222222222168,True,True,True,2019,0.010238907849829282,0.03412969283276435,-0.010238907849829393,-0.03412969283276457,-0.11945392491467577,2019-03-29,1464645.0,1464645.0,14.64645,14.64645,<20B
600367.SH,2019-04-16,9.02,2.9680365296803624,8.896792098673389,8.448300438596492,71.03308696419992,1,11.25677879786852,10.51192258786098,0.22222222222222276,True,True,True,2019,-0.0044345898004433115,-0.018847006651884657,-0.05875831485587579,-0.11751662971175159,-0.16186252771618626,2019-03-29,265260.05,259168.0,2.6526004999999997,2.59168,<20B
600392.SH,2019-04-16,11.17,3.0442804428044257,11.518958742785154,10.782728696741856,56.36293816824724,1,8.009982056774618,7.895651723896151,0.14000000000000057,True,True,True,2019,-0.0125335720680394,-0.008952551477171,-0.015219337511190645,-0.1235452103849598,-0.08325872873769025,2019-03-29,2071097.1391,1692441.3754,20.710971391,16.924413754,20-50B
600395.SH,2019-04-16,4.24,2.6634382566586012,4.1004405758928515,3.950350877192982,84.16963058214833,1,7.511771780196824,6.037104710985233,0.3333333333333333,True,True,True,2019,0.004716981132075304,0.04245283018867907,0.023584905660377187,-0.01650943396226423,-0.0660377358490567,2019-03-29,935104.3015,935104.3015,9.351043015,9.351043015,<20B
600403.SH,2019-04-16,4.1,2.7568922305764243,3.9630233012540126,3.7105701754385962,61.91788734170407,1,8.236089796709194,1.399613884963756,0.07142857142857006,True,True,True,2019,0.0,0.021951219512195363,-0.03658536585365846,-0.13170731707317063,-0.1658536585365853,2019-03-29,1080647.2057,1080647.2057,10.806472057,10.806472057,<20B
600425.SH,2019-04-16,4.58,1.55210643015522,4.574825425243865,4.065447994987469,66.62183748617774,1,6.829429586457948,5.73800563330019,0.25000000000000183,True,True,True,2019,-0.0065502183406114245,0.048034934497816595,-0.04148471615720528,-0.20087336244541487,-0.23580786026200873,2019-03-29,664576.8215,664576.8215,6.6457682149999995,6.6457682149999995,<20B
600449.SH,2019-04-16,8.04,2.1601016518424165,7.828125324470264,7.3060025062656635,91.20739350400964,1,10.233033997006302,9.09241678153002,0.2000000000000009,True,True,True,2019,-0.008706467661691475,-0.006218905472636704,-0.07089552238805963,-0.14054726368159198,-0.17412935323383083,2019-03-29,455228.352,455228.352,4.5522835200000005,4.5522835200000005,<20B
600503.SH,2019-04-16,4.62,3.3557046979865834,4.621111055123092,4.299412593984963,54.093498280143194,1,9.889882145328045,9.024917022705523,0.25,True,True,True,2019,0.006493506493506551,0.15367965367965364,0.11471861471861478,-0.08874458874458879,-0.18398268398268403,2019-03-29,716223.63,716223.63,7.1622363,7.1622363,<20B
600531.SH,2019-04-16,4.43,3.504672897196248,4.4723491688031585,4.239559837092731,64.3508011143009,1,19.84375975028128,3.851258852863893,0.04761904761904661,True,True,True,2019,-0.004514672686230181,0.0,-0.022573363431151128,-0.11286681715575608,-0.1399548532731376,2019-03-29,550572.5302,550572.5302,5.505725302,5.505725302,<20B
600569.SH,2019-04-16,3.37,3.0581039755351647,3.350180835911799,3.223618421052632,69.93996074483024,1,10.395205711075803,9.551745390731213,0.1818181818181774,True,True,True,2019,0.0,0.0029673590504450953,-0.029673590504451064,-0.11869436201780414,-0.169139465875371,2019-03-29,873694.8385,873694.8385,8.736948385,8.736948385,<20B
600584.SH,2019-04-16,13.62,2.714932126696823,13.854932623919758,12.927694235588971,62.865970549969106,1,13.162568802712016,3.3185162041099687,0.3134328358208968,True,True,True,2019,0.027165932452276165,0.03083700440528636,-0.007342143906020504,-0.1218795888399411,-0.17767988252569755,2019-03-29,2261655.9971,1461675.7983,22.616559970999997,14.616757983,20-50B
600598.SH,2019-04-16,8.36,3.2098765432098775,8.088883343097482,7.714785401002507,78.88640440199077,1,12.88458198308416,9.613217041483438,0.35999999999999943,True,True,True,2019,0.0035885167464115852,-0.01794258373205726,-0.03468899521531088,-0.08492822966507163,0.1555023923444978,2019-03-29,1722571.8318,1722571.8318,17.225718318000002,17.225718318000002,<20B
600676.SH,2019-04-16,5.88,1.379310344827589,5.5521800250081625,5.178096804511279,81.41155338400516,1,3.1550010559632398,0.9055935713359133,0.24999999999999445,True,True,True,2019,0.006802721088435382,-0.018707482993197355,-0.027210884353741527,-0.09353741496598633,-0.13265306122448983,2019-03-29,548186.7392,512770.1636,5.481867392,5.127701636,<20B
600682.SH,2019-04-16,13.91,3.5740878629932915,14.48873537213604,13.077731829573935,49.661080471776955,1,6.861377336282189,5.101611551262351,0.17460317460317348,True,True,True,2019,0.0,-0.02372393961179009,-0.051042415528396945,0.09489575844716036,-0.06613946800862691,2019-03-29,2083854.0298,1615379.9626,20.838540297999998,16.153799626,20-50B
600711.SH,2019-04-16,6.4,3.2258064516129004,6.254620814493653,5.834882518796992,66.41030001167543,1,10.013612485408714,10.011291732628933,0.35999999999999943,True,True,True,2019,-0.010937500000000044,-0.007812500000000111,-0.03593750000000007,-0.16249999999999998,-0.24062499999999998,2019-03-29,1081968.6562,884757.9123,10.819686562000001,8.847579123,<20B
600722.SH,2019-04-16,6.97,2.499999999999991,6.895175905889326,6.160422932330826,76.28267560538166,1,11.521410215904709,3.463627031559838,0.0833333333333392,True,True,True,2019,0.03156384505021537,0.0014347202295552641,-0.03443328550932556,-0.11334289813486376,-0.16642754662840753,2019-03-29,455133.8632,455133.8632,4.551338632,4.551338632,<20B
600728.SH,2019-04-16,11.44,3.435804701627476,11.7139606853856,10.605405701754385,62.7671285650668,1,14.329234998370907,1.6133293310877548,0.2500000000000017,True,True,True,2019,-0.013111888111888126,-0.036713286713286664,-0.055069930069929995,-0.09178321678321666,-0.1372377622377623,2019-03-29,1978161.2871,1960243.2233,19.781612871,19.602432233,<20B
600748.SH,2019-04-16,9.9,2.1671826625387025,8.908843378910376,7.62233395989975,108.71921640959607,1,6.083391809147699,1.5136968123689343,0.0,True,True,True,2019,-0.002020202020201922,-0.014141414141414232,0.11010101010101003,-0.06464646464646473,-0.12121212121212133,2019-03-29,1671173.9802,1671173.9802,16.711739802,16.711739802,<20B
600765.SH,2019-04-16,7.63,2.6917900403768513,7.55278100619874,7.011077694235589,71.42486904727784,1,13.022573891629733,3.9234168602653625,0.23076923076923286,True,True,True,2019,0.00917431192660545,0.006553079947575258,-0.044560943643512485,-0.12844036697247696,-0.18348623853211,2019-03-29,851913.504,851913.504,8.51913504,8.51913504,<20B
600908.SH,2019-04-16,5.29,3.5225048923678948,5.142294064359659,4.913020050125313,82.83662261321263,1,12.852956039675874,9.242352950501072,0.29999999999999777,True,True,True,2019,0.0,-0.001890359168241873,-0.03402646502835538,-0.06616257088846877,-0.14366729678638934,2019-03-29,1205024.208,532156.9877,12.05024208,5.321569877000001,<20B
600919.SH,2019-04-16,4.7,3.296703296703307,4.530809617822,4.368059210526316,81.7861130962431,1,17.292838936422555,3.2692333955759523,0.12500000000000278,True,True,True,2019,0.0,-0.010638297872340385,-0.03404255319148941,-0.021276595744680993,-0.025531914893617058,2019-03-29,8231192.85,4283865.4182,82.3119285,42.838654182,50-100B
600926.SH,2019-04-16,7.04,3.834808259587019,6.790659803050822,6.593673245614035,78.70168155416883,1,14.232076002410878,4.127479661373968,0.3214285714285706,True,True,True,2019,-0.008522727272727182,-0.0042613636363636465,-0.03409090909090917,-0.01846590909090906,-0.09090909090909083,2019-03-29,4417102.572,1792335.6385,44.171025719999996,17.923356384999998,20-50B
600936.SH,2019-04-16,5.07,2.2177419354838745,5.088024192587798,4.744443922305764,72.82899655102653,1,15.394388268911854,3.9277534233906977,0.20000000000000118,True,True,True,2019,0.05719921104536496,0.011834319526627057,0.027613412228796763,-0.0986193293885601,-0.1577909270216964,2019-03-29,838855.172,600383.6281,8.38855172,6.003836281,<20B
600969.SH,2019-04-16,8.71,3.076923076923088,8.190099309731782,7.431505325814536,86.17133209466635,1,6.269841477185452,6.225140810689695,0.09999999999999779,True,True,True,2019,0.030998851894374235,-0.014925373134328401,-0.08381171067738236,-0.15154994259471888,-0.1974741676234214,2019-03-29,292339.8824,292339.8824,2.923398824,2.923398824,<20B
600976.SH,2019-04-16,18.16,2.19471018570625,16.92683101405062,15.771998746867169,114.51668434551296,1,11.095853321425011,1.7739488042879543,0.1551724137930966,True,True,True,2019,-0.002753303964757703,-0.009911894273127775,-0.026431718061673992,-0.0958149779735682,-0.18447136563876654,2019-03-29,267220.3612,267046.1612,2.6722036119999997,2.6704616119999995,<20B
600977.SH,2019-04-16,18.58,3.6830357142856984,17.04874972067208,16.066030701754386,111.89216185026328,1,6.338305513116779,4.315066391801707,0.04545454545454454,True,True,True,2019,-0.008611410118406715,0.10064585575888052,0.04251883745963414,-0.08234660925726578,-0.2346609257265876,2019-03-29,3317659.0,1004005.0,33.17659,10.04005,20-50B
600985.SH,2019-04-16,8.61,1.6528925619834656,8.327936567583231,7.712979323308271,89.26263080430236,1,9.573023844332766,5.457730919713654,0.18181818181818696,True,True,True,2019,-0.00696864111498241,-0.015098722415795462,-0.0499419279907084,-0.009291521486643473,-0.15679442508710795,2019-03-29,2559101.6128,309642.8884,25.591016127999996,3.096428884,20-50B
600997.SH,2019-04-16,4.98,3.105590062111818,4.803965646142272,4.644472117794486,86.23902607434792,1,16.428449202533358,1.3391715537132711,0.27777777777777585,True,True,True,2019,0.00401606425702794,0.030120481927710774,-0.02409638554216864,-0.07228915662650603,-0.1405622489959839,2019-03-29,1059062.5006,823504.88,10.590625006,8.2350488,<20B
601001.SH,2019-04-16,4.35,2.8368794326240954,4.187281608228623,4.01766134085213,87.6379881308875,1,16.285349869986888,2.479796303645486,0.28571428571428664,True,True,True,2019,0.0,0.07816091954022997,0.08965517241379328,-0.05057471264367808,-0.135632183908046,2019-03-29,835176.3,835176.3,8.351763,8.351763,<20B
601009.SH,2019-04-16,6.39,3.565640194489461,5.804770401560289,5.442998120300752,101.09382500402828,1,11.113517067703327,3.1858159055628334,0.3999999999999986,True,True,True,2019,-0.015649452269170472,-0.015649452269170472,-0.0500782472613458,-0.06729264475743346,-0.10798122065727689,2019-03-29,6709426.4679,6709426.4679,67.09426467899999,67.09426467899999,50-100B
601015.SH,2019-04-16,4.04,2.538071065989844,3.9280376675630637,3.7808615288220553,80.45671711398914,1,11.068122553266093,5.750248923935672,0.3333333333333333,True,True,True,2019,0.017326732673267342,0.03217821782178221,0.00990099009900991,-0.12376237623762376,-0.14851485148514854,2019-03-29,778537.8944,696827.3683,7.785378944,6.968273683,<20B
601088.SH,2019-04-16,12.19,1.9230769230769162,12.023404492372586,11.933635651629073,82.25204481921394,1,14.623495431453463,1.940396316801042,0.21428571428571655,True,True,True,2019,-0.005742411812961423,0.004922067268252617,-0.024610336341263195,-0.03445447087776865,-0.09433962264150941,2019-03-29,39003545.7123,32338925.4298,390.035457123,323.389254298,200B+
601098.SH,2019-04-16,8.83,2.3174971031286073,8.871977737879169,8.803015350877192,58.49677776196043,1,13.777841034826963,5.682202584674428,0.21739130434782106,True,True,True,2019,-0.003397508493771184,-0.010192525481313663,-0.010192525481313663,-0.04190260475651175,-0.05096262740656843,2019-03-29,2311452.0,2311452.0,23.11452,23.11452,20-50B
601101.SH,2019-04-16,4.7,3.296703296703307,4.544149339110837,4.370838032581453,88.63040254367613,1,16.068062245033076,0.9117690969773093,0.22222222222221674,True,True,True,2019,0.012765957446808418,0.06382978723404253,-0.004255319148936287,-0.057446808510638436,-0.17021276595744683,2019-03-29,839998.7904,839998.7904,8.399987904000001,8.399987904000001,<20B
601106.SH,2019-04-16,4.03,1.7676767676767735,4.003203584403865,3.6718452380952384,66.78751776860697,1,9.807465300883209,4.029866337304583,0.4,True,True,True,2019,-0.004962779156327701,0.002481389578163684,-0.022332506203474045,-0.1414392059553351,-0.20099255583126552,2019-03-29,2681393.1245,2556358.0,26.813931245,25.56358,20-50B
601117.SH,2019-04-16,5.75,1.9503546099290947,5.559569969310913,5.273572994987469,89.90152714643732,1,5.057968996899788,4.899896885692428,0.33333333333333137,True,True,True,2019,-0.008695652173912993,-0.0017391304347825765,-0.060869565217391286,-0.09739130434782606,-0.1443478260869565,2019-03-29,3191651.0,3191651.0,31.91651,31.91651,20-50B
601139.SH,2019-04-16,5.36,2.2900763358778553,5.224511562968809,5.087158521303258,87.05872543388999,1,10.70158766342611,8.366012954809406,0.3076923076923082,True,True,True,2019,0.005597014925373012,-0.02425373134328357,-0.05037313432835833,-0.08022388059701502,-0.1399253731343284,2019-03-29,1763654.7809,1749918.2969,17.636547809,17.499182969,<20B
601169.SH,2019-04-16,4.29,3.125,4.1585651290716665,4.09719298245614,76.19940950571187,1,16.119929191888417,11.53182242362071,0.07142857142857006,True,True,True,2019,-0.002331002331002252,-0.01631701631701643,-0.03263403263403253,-0.020979020979020935,-0.09557109557109555,2019-03-29,13108650.2486,11313766.7096,131.086502486,113.137667096,100-200B
601186.SH,2019-04-16,9.65,2.332979851537642,9.48421335849181,9.222532894736842,78.50064334459104,1,9.844185995073587,5.19645866525839,0.1481481481481518,True,True,True,2019,-0.011398963730570033,0.005181347150258864,-0.040414507772020825,-0.09119170984455971,-0.17098445595854928,2019-03-29,15630052.2665,13240235.5705,156.300522665,132.402355705,100-200B
601222.SH,2019-04-16,4.78,1.7021276595744705,4.787660128026034,4.623062343358396,63.87768247428579,1,10.850561643179901,6.437052122997741,0.3636363636363629,True,True,True,2019,0.006276150627614996,0.0,-0.03347280334728031,-0.09623430962343094,-0.1966527196652721,2019-03-29,1029234.9202,1019591.5172,10.292349202,10.195915172,<20B
601229.SH,2019-04-16,6.57,3.9556962025316444,6.254511858500909,6.140325814536341,96.87499648389164,1,14.704891970613772,9.151487222627168,0.0,True,True,True,2019,-0.009132420091324311,-0.007610350076103556,-0.003044140030441511,-0.0182648401826484,-0.12024353120243536,2019-03-29,13091862.602,6224301.7647,130.91862602,62.243017647,100-200B
601328.SH,2019-04-16,4.19,3.2019704433497775,4.0741507906973355,4.0284461152882205,96.17462623072795,1,12.80543839787694,4.816432349452668,0.14285714285713924,True,True,True,2019,-0.004773269689737569,-0.011933174224343812,-0.03341288782816243,-0.0357995226730311,-0.08114558472553701,2019-03-29,46339941.4265,24492539.1454,463.399414265,244.925391454,200B+
601330.SH,2019-04-16,11.67,1.9213973799126594,11.767657290655784,11.588405388471179,74.30446622935015,1,14.242719963737713,7.770500608042354,0.29032258064516037,True,True,True,2019,0.011996572407883432,-0.005141388174807249,0.029134532990574113,-0.12425021422450722,-0.23221936589545833,2019-03-29,1562975.2,156405.2,15.629752,1.5640520000000002,<20B
601388.SH,2019-04-16,2.52,3.2786885245901676,2.5202595410771487,2.3857299498746865,69.10805160842811,1,10.35500147469729,7.263251487728496,0.29999999999999777,True,True,True,2019,0.02777777777777768,0.04761904761904767,-0.007936507936507908,-0.11904761904761896,-0.2579365079365079,2019-03-29,528629.4,528629.4,5.286294,5.286294,<20B
601608.SH,2019-04-16,4.97,2.4742268041237248,5.038137473354169,4.417933897243107,56.13332908307915,1,13.27260196507919,8.86494910202633,0.04347826086956438,True,True,True,2019,0.004024144869215318,0.0,0.028169014084507227,-0.14889336016096566,-0.22535211267605626,2019-03-29,2213103.8394,2213103.8394,22.131038394,22.131038394,20-50B
601628.SH,2019-04-16,26.76,3.962703962703973,25.59899030274662,24.08981829573935,82.34432180214641,1,15.267842254566446,2.1579992010588143,0.12264150943396106,True,True,True,2019,-0.008594917787742906,0.04260089686098634,0.0007473841554559435,0.006726457399103047,-0.15769805680119586,2019-03-29,80045644.56,58972236.96,800.4564456,589.7223696,200B+
601666.SH,2019-04-16,2.98,3.114186851211076,2.906154573948701,2.7740178571428573,83.86089532327091,1,10.988058185625789,8.879606724249697,0.18181818181818218,True,True,True,2019,0.003355704697986628,0.043624161073825496,-0.003355704697986517,-0.010067114093959662,-0.06711409395973156,2019-03-29,998772.7874,998772.7874,9.987727874,9.987727874,<20B
601668.SH,2019-04-16,4.97,2.4742268041237248,4.694706880552116,4.591516290726816,110.72314718043447,1,11.169297775998416,0.6825833352183395,0.3333333333333333,True,True,True,2019,-0.008048289738430636,-0.012072434607645843,-0.044265593561368166,-0.08249496981891347,-0.1569416498993963,2019-03-29,25692534.579,25178337.9269,256.92534579,251.783379269,200B+
601669.SH,2019-04-16,5.33,2.1072796934865856,5.171584226042717,4.924208959899749,86.34664375453937,1,6.470572005109091,6.2144810625765246,0.3636363636363548,True,True,True,2019,-0.009380863039399556,-0.009380863039399556,-0.05628517823639767,-0.12757973733583483,-0.18761726078799246,2019-03-29,8827543.2088,6430319.6886,88.27543208799999,64.303196886,50-100B
601699.SH,2019-04-16,5.54,2.973977695167296,5.39849675839025,5.2471914160401,79.80604723935558,1,12.363630378749903,9.646698312185961,0.05263157894736719,True,True,True,2019,0.018050541516245522,0.04332129963898912,0.025270758122743597,-0.01263537906137191,-0.07942238267148016,2019-03-29,2342273.4036,2342273.4036,23.422734035999998,23.422734035999998,20-50B
601766.SH,2019-04-16,7.57,1.4745308310992078,7.498438860638478,7.414525375939849,75.79754482846649,1,8.404207321253537,5.662239214762238,0.15384615384615752,True,True,True,2019,0.0026420079260236484,0.005284015852047519,-0.029062087186261687,-0.07661822985468958,-0.14531043593130788,2019-03-29,26115966.3201,20855099.9866,261.159663201,208.550999866,200B+
601857.SH,2019-04-16,5.62,1.6274864376130127,5.584190700737997,5.564390664160402,82.65746793574607,1,17.144713836908878,8.842323070297951,0.2727272727272661,True,True,True,2019,-0.005338078291814985,-0.008896797153024827,-0.003558718861210064,-0.040925266903914626,-0.06761565836298933,2019-03-29,139095943.1417,123060779.1417,1390.959431417,1230.607791417,200B+
601888.SH,2019-04-16,69.45,2.4185223418374813,64.72271596625546,60.74033051378446,100.94579456133047,1,8.481047251780069,1.9271987072461059,0.0,True,True,True,2019,0.02015838732901365,0.053131749460043176,0.03642908567314618,0.03772498200143981,0.033693304535637125,2019-03-29,13682948.6124,13682948.6124,136.829486124,136.829486124,100-200B
601899.SH,2019-04-16,3.16,3.267973856209161,3.141259705319787,3.0487672305764413,70.88756348438395,1,10.548580999169374,6.421391573546927,0.16666666666666666,True,True,True,2019,-0.012658227848101222,-0.01898734177215189,-0.044303797468354444,-0.08544303797468356,-0.11708860759493678,2019-03-29,8083957.8307,5923379.7688,80.839578307,59.233797687999996,50-100B
601918.SH,2019-04-16,3.29,2.1739130434782483,3.203079787987085,3.1000814536340853,94.94876055166165,1,9.83233187825563,0.38304562026479516,0.11111111111111385,True,True,True,2019,0.00911854103343468,0.027355623100303816,-0.024316109422492405,-0.05775075987841949,-0.12462006079027355,2019-03-29,893736.921,893736.921,8.93736921,8.93736921,<20B
601988.SH,2019-04-16,2.67,3.0888030888030826,2.5576241572846174,2.518703007518797,98.17827774140079,1,14.335876072366403,2.737369870823784,0.25,True,True,True,2019,0.0074906367041198685,0.0074906367041198685,-0.014981273408239737,-0.029962546816479474,-0.0674157303370786,2019-03-29,110984197.2979,79458599.0969,1109.841972979,794.585990969,200B+
603116.SH,2019-04-16,6.94,1.3138686131386912,6.861816388338848,6.464750939849624,66.40985775389059,1,11.29048201586329,5.317666947556432,0.06250000000000416,True,True,True,2019,0.0028818443804032867,-0.007204610951008772,-0.04466858789625372,-0.12824207492795392,-0.15994236311239196,2019-03-29,510997.455,503023.2984,5.1099745500000004,5.030232984,<20B
603138.SH,2019-04-16,14.23,3.415697674418605,14.290662721941093,13.372576754385964,75.50256767383671,1,13.036308950346935,5.007623851663084,0.19642857142857023,True,True,True,2019,-0.00983836964160234,-0.026704146170063336,-0.07027406886858745,-0.14195361911454674,-0.1995783555867885,2019-03-29,367695.4008,115739.0416,3.676954008,1.157390416,<20B
603167.SH,2019-04-16,7.65,1.5936254980079667,7.4318551582835175,6.996436403508772,97.15805161837103,1,8.985994147400007,3.306919844728185,0.21428571428570886,True,True,True,2019,0.002614379084967311,0.0,-0.018300653594771288,-0.0209150326797386,0.050980392156862564,2019-03-29,514440.976,502100.2,5.14440976,5.021002,<20B
603320.SH,2019-04-16,14.99,2.8826355525051417,14.481131757197891,14.071163847117795,92.45431916529239,1,8.996968770107088,7.640305864910744,0.3953488372093024,True,True,True,2019,0.020013342228152098,0.04202801867911932,0.09006004002668444,0.08872581721147421,0.2741827885256838,2019-03-29,193800.0,62985.0,1.938,0.62985,<20B
603328.SH,2019-04-16,8.82,2.7972027972027913,8.95021724655199,8.60251253132832,62.71404947154389,1,11.585013042092243,8.554352268041015,0.28000000000000114,True,True,True,2019,0.0045351473922901064,0.005668934240362633,-0.031746031746031855,-0.015873015873015928,-0.12585034013605445,2019-03-29,1166176.4886,1160076.9739,11.661764886,11.600769739,<20B
603421.SH,2019-04-16,19.68,3.4156594850236477,19.720760221143472,18.37641604010025,76.24240832012114,1,13.168630107124656,2.7527692487697237,0.35227272727273024,True,True,True,2019,0.0,0.0055894308943089666,0.017276422764227695,-0.05081300813008127,-0.13262195121951215,2019-03-29,1345097.1432,164821.2222,13.450971432000001,1.648212222,<20B
603516.SH,2019-04-16,17.95,2.924311926605494,18.3989877329593,17.440919486215538,50.62619274689408,1,18.566015543192705,6.726235753945005,0.3939393939393962,True,True,True,2019,-0.002785515320334331,0.04512534818941516,-0.02674094707520891,-0.07855153203342624,-0.21894150417827296,2019-03-29,366179.2025,246821.3177,3.661792025,2.468213177,<20B
603666.SH,2019-04-16,32.94,3.292568203198476,32.938933656780684,29.983668546365916,66.45525333585417,1,12.621933049909401,7.8937928762005924,0.1372549019607854,True,True,True,2019,-0.05434122647237394,-0.06891317547055242,-0.10382513661202186,-0.09927140255009093,-0.24013357619914988,2019-03-29,664337.2205,166084.5925,6.643372205,1.660845925,<20B
603689.SH,2019-04-16,7.31,3.3946251768033786,7.16843404885041,7.00485275689223,77.72007007213777,1,16.849252917232647,6.604214409716363,0.037037037037039595,True,True,True,2019,-0.005471956224350261,-0.013679890560875485,-0.025991792065663377,-0.04377564979480153,-0.1094391244870041,2019-03-29,397488.0,197988.7728,3.97488,1.979887728,<20B
603703.SH,2019-04-16,8.62,2.1327014218009532,8.56406509804941,7.975975877192982,72.5482458682924,1,9.770873772671038,8.578274416957498,0.3333333333333358,True,True,True,2019,-0.011600928074245953,-0.012761020881670415,-0.002320185614849146,0.03596287703016254,-0.0417633410672853,2019-03-29,266911.4,126599.9,2.6691140000000004,1.2659989999999999,<20B
603733.SH,2019-04-16,16.75,1.9476567255021227,17.06116941095333,16.023873746867167,66.66156034480215,1,9.61820131943027,0.3446643523975297,0.1860465116279114,True,True,True,2019,0.001791044776119577,-0.025671641791044753,-0.06865671641791049,-0.17074626865671638,-0.2071641791044776,2019-03-29,1198296.0,121396.0,11.98296,1.21396,<20B
603903.SH,2019-04-16,11.7,1.650738488271064,11.601037624070106,11.03765977443609,83.56536212745965,1,7.187047209481392,5.415587191309868,0.26666666666667377,True,True,True,2019,0.06153846153846154,0.023076923076923217,-0.0264957264957264,-0.09230769230769231,-0.1743589743589743,2019-03-29,255037.824,183058.7608,2.55037824,1.8305876079999999,<20B
603928.SH,2019-04-16,10.26,2.39520958083832,10.265861047349935,9.897484335839598,63.30332903944901,1,9.862483047251544,9.55621825632393,0.37499999999999906,True,True,True,2019,0.005847953216374213,-0.0038986354775827348,-0.01851851851851849,-0.10136452241715388,-0.15692007797270946,2019-03-29,317116.8,98739.5695,3.1711679999999998,0.987395695,<20B
