date,ticker,close,entry_signal,exit_signal,sma_fast_col,sma_slow_col,trend_up,trend_down,rsi_not_hot,nn_prob,nn_bullish,nn_bearish,entry_long,exit_long
2017-06-20,MSFT,69.91,True,False,70.499,68.22616666666667,1,0,1,0.6544719833516486,1,0,1,0
2017-06-20,NFLX,152.05,True,False,159.06699999999998,153.2305,1,0,1,0.5886343375630361,1,0,1,0
2017-06-20,XOM,82.31,False,True,81.687,81.93249999999999,0,1,1,0.6153519467541118,1,0,0,1
2017-06-21,AAPL,145.87,True,False,150.22750000000002,147.9445,1,0,1,0.5737135268357418,1,0,1,0
2017-06-21,AMZN,1002.23,True,False,992.027,944.9178333333333,1,0,1,0.6081036499817548,1,0,1,0
2017-06-21,BAC,23.13,False,True,23.147,23.313499999999998,0,1,1,0.6825229416599098,1,0,0,1
2017-06-21,C,63.83,True,False,62.81999999999999,60.81283333333333,1,0,1,0.5503789355520926,1,0,1,0
2017-06-21,FB,153.91,True,False,151.791,147.8035,1,0,1,0.5861729947729114,1,0,1,0
2017-06-21,GE,27.78,False,True,28.048000000000002,28.8295,0,1,1,0.6756819525893032,1,0,0,1
2017-06-21,GOOG,959.45,True,False,962.5215000000001,907.1406666666667,1,0,1,0.6235894901513857,1,0,1,0
2017-06-21,GOOGL,978.59,True,False,982.4399999999999,926.8859166666666,1,0,1,0.6196294184070351,1,0,1,0
2017-06-21,JPM,87.12,False,True,85.32700000000001,86.136,0,1,1,0.5453895067441592,0,0,0,1
2017-06-21,MSFT,70.27,False,False,70.57849999999999,68.31233333333333,1,0,1,0.541998063438596,0,0,0,0
2017-06-21,NFLX,155.03,True,False,158.921,153.41333333333336,1,0,1,0.627808979581534,1,0,1,0
2017-06-21,XOM,81.44,False,True,81.63,81.93566666666668,0,1,1,0.6308104401018174,1,0,0,1
2017-06-22,AAPL,145.63,True,False,149.84199999999998,147.975,1,0,1,0.5709360786520615,1,0,1,0
2017-06-22,AMZN,1001.3,True,False,993.0745,947.3394999999999,1,0,1,0.6512196630496687,1,0,1,0
2017-06-22,BAC,22.93,False,True,23.125500000000002,23.304333333333332,0,1,1,0.65762157326387,1,0,0,1
2017-06-22,C,63.62,True,False,62.8875,60.88283333333334,1,0,1,0.556906500411745,1,0,1,0
2017-06-22,FB,153.4,True,False,151.959,147.9975,1,0,1,0.5783305456195037,1,0,1,0
2017-06-22,GE,27.55,False,True,28.034,28.795,0,1,1,0.6911711218639051,1,0,0,1
2017-06-22,GOOG,957.09,True,False,962.628,909.4101666666667,1,0,1,0.6375435829150813,1,0,1,0
2017-06-22,GOOGL,976.62,True,False,982.3904999999999,929.1524166666666,1,0,1,0.6463548191444356,1,0,1,0
2017-06-22,JPM,87.02,False,True,85.39250000000001,86.10966666666668,0,1,1,0.5582934721809654,1,0,0,1
2017-06-22,MSFT,70.26,True,False,70.65299999999999,68.39516666666667,1,0,1,0.5738686102500603,1,0,1,0
2017-06-22,NFLX,154.89,True,False,158.778,153.57533333333333,1,0,1,0.5671322428908488,1,0,1,0
2017-06-22,XOM,81.08,False,True,81.56949999999999,81.923,0,1,1,0.6347681365806803,1,0,0,1
2017-06-23,AAPL,146.28,False,False,149.4625,148.011,1,0,1,0.5397248914071113,0,0,0,0
2017-06-23,AMZN,1003.74,True,False,993.5925000000001,949.4965,1,0,1,0.5856414763366887,1,0,1,0
2017-06-23,BAC,22.82,False,True,23.104,23.2955,0,1,1,0.6289468720575362,1,0,0,1
2017-06-23,C,63.41,True,False,62.9605,60.94983333333334,1,0,1,0.610554620373257,1,0,1,0
2017-06-23,FB,155.07,True,False,152.1145,148.2045,1,0,1,0.5540488722812518,1,0,1,0
2017-06-23,GE,27.57,False,True,28.038,28.759833333333333,0,1,1,0.6683100241807445,1,0,0,1
2017-06-23,GOOG,965.59,True,False,962.4305,911.6465000000001,1,0,1,0.6209458857010351,1,0,1,0
2017-06-23,GOOGL,986.09,True,False,982.1020000000001,931.42275,1,0,1,0.623325612864473,1,0,1,0
2017-06-23,JPM,86.86,False,True,85.46799999999999,86.08616666666667,0,1,1,0.5032981336150485,0,0,0,1
2017-06-23,MSFT,71.21,True,False,70.7325,68.49083333333333,1,0,1,0.5721650226116137,1,0,1,0
2017-06-23,NFLX,158.02,True,False,158.5265,153.76783333333333,1,0,1,0.5860833872684793,1,0,1,0
2017-06-23,XOM,81.61,False,True,81.5625,81.91616666666667,0,1,1,0.624042804433226,1,0,0,1
2017-06-26,AAPL,145.82,True,False,149.07299999999998,148.0425,1,0,1,0.5907775165355831,1,0,1,0
2017-06-26,AMZN,993.98,True,False,993.5024999999999,951.4571666666667,1,0,1,0.6297851254191144,1,0,1,0
2017-06-26,BAC,22.89,False,True,23.0865,23.279166666666665,0,1,1,0.6511164998344068,1,0,0,1
2017-06-26,C,63.78,False,False,63.04599999999999,61.00433333333333,1,0,1,0.5431679988549311,0,0,0,0
2017-06-26,FB,153.59,True,False,152.1875,148.39083333333335,1,0,1,0.6031748587963865,1,0,1,0
